data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-11-17 10:04:50.845668;701;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Bobbi Begor;feminino;cartão de crédito
2024-11-17 11:31:54.293370;702;São Paulo;Ana Oliveira;Fone ZetaAudio;James Harris;masculino;cartão de débito
2024-11-17 12:24:58.447599;703;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Johnny Ray;masculino;cartão de crédito
2024-11-17 14:00:00.232304;704;São Paulo;Ana Oliveira;Tablet ZetaPhone;Abraham Corbisiero;masculino;boleto
2024-11-17 14:35:52.440746;705;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Justin Koski;masculino;boleto
2024-11-18 05:44:54.981814;706;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Keith Conatser;masculino;cartão de crédito
2024-11-18 06:55:53.667519;707;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Elizabeth Saenz;feminino;boleto
2024-11-18 08:03:49.923850;708;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Victor Hopper;masculino;boleto
2024-11-18 09:32:53.977362;709;São Paulo;Lucas Pereira;Notebook;Holly Robles;feminino;boleto
2024-11-18 09:51:00.425948;710;Porto Alegre;Robson Souza;Tablet ZetaPhone;James Fuller;masculino;pix
2024-11-18 11:19:49.622613;711;Florianópolis;Gustavo Lima;Fone ZetaAudio;Yolanda Perry;feminino;pix
2024-11-18 12:28:58.159327;712;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Alice Warren;feminino;boleto
2024-11-19 08:33:58.442048;713;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Tosha Gaines;feminino;cartão de crédito
2024-11-19 08:57:00.046413;714;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Rhett White;masculino;espécie
2024-11-19 09:46:59.365085;715;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Karen Phillips;feminino;cartão de crédito
2024-11-19 11:06:59.352898;716;Belo Horizonte;Fernanda;Notebook;Donnie Wilson;masculino;pix
2024-11-19 11:34:51.266381;717;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Joaquin Neil;masculino;cartão de crédito
2024-11-19 11:46:00.894367;718;Florianópolis;Jorge Ferreira;Smartwatch ZetaWatch;Alice Caballero;feminino;cartão de débito
2024-11-20 07:34:53.856420;719;Porto Alegre;Mário Silva;Tablet ZetaPhone;Jarvis Weisinger;masculino;cartão de crédito
2024-11-20 12:57:49.851547;720;São Paulo;Ana Oliveira;Fone ZetaAudio;Edwin George;masculino;boleto
2024-11-20 14:36:54.288382;721;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Danielle Eggleston;feminino;cartão de débito
2024-11-21 04:42:49.807089;722;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Raymond Martinez;masculino;cartão de débito
2024-11-21 04:53:56.683841;723;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Ronald Wilson;masculino;cartão de crédito
2024-11-21 05:24:50.904474;724;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Richard Romero;masculino;espécie
2024-11-21 05:46:49.928713;725;Porto Alegre;Mário Silva;Fone ZetaAudio;Charlotte Holland;feminino;boleto
2024-11-21 08:30:59.072925;726;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Curtis Snyder;masculino;cartão de débito
2024-11-21 08:41:49.920409;727;São Paulo;Lucas Pereira;Tablet ZetaPhone;Lisa Mcalister;feminino;cartão de débito
2024-11-21 11:25:00.520406;728;Porto Alegre;Robson Souza;Fone ZetaAudio;Christopher Martin;masculino;espécie
2024-11-21 12:06:59.165545;729;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Rafael Brenner;masculino;cartão de crédito
2024-11-21 13:01:53.114581;730;Belo Horizonte;Fernanda;Notebook;Andrew Ortega;masculino;cartão de crédito
2024-11-21 15:06:59.811215;731;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Bernie Perez;masculino;pix
2024-11-21 15:08:53.221027;732;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Mark Maciel;masculino;boleto
2024-11-22 04:56:52.166887;733;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Edith Finegan;feminino;cartão de crédito
2024-11-22 05:40:52.572360;734;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Michelle Vaughan;feminino;boleto
2024-11-22 07:39:53.637343;735;Porto Alegre;Robson Souza;Fone ZetaAudio;Liz Nicklas;feminino;boleto
2024-11-22 12:31:00.839660;736;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Suzanne Stern;feminino;espécie
2024-11-22 13:56:00.846467;737;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Michael Webb;masculino;boleto
2024-11-22 14:16:58.159633;738;Rio de Janeiro;Juliana Oliveira;Notebook;Steve Holton;masculino;boleto
2024-11-23 04:53:58.135728;739;Porto Alegre;Mário Silva;Tablet ZetaPhone;Anita Grossman;feminino;pix
2024-11-23 07:42:57.498877;740;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;June Barker;feminino;cartão de crédito
2024-11-23 09:01:58.198616;741;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Asia Swift;feminino;espécie
2024-11-23 09:16:00.742319;742;Rio de Janeiro;Pedro Pereira;Notebook;George Fala;masculino;cartão de débito
2024-11-23 11:04:00.433693;743;Belo Horizonte;Carlos Silva;Notebook;Amanda Figueroa;feminino;cartão de crédito
2024-11-23 11:17:00.359477;744;São Paulo;Ana Oliveira;Tablet ZetaPhone;Kathryn Litten;feminino;cartão de crédito
2024-11-23 14:36:58.293130;745;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Kristen Keely;feminino;espécie
2024-11-23 14:43:55.953908;746;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Trena Buchmann;feminino;pix
2024-11-24 05:57:58.270415;747;Florianópolis;Jorge Ferreira;Notebook;Karen Scott;feminino;boleto
2024-11-24 08:07:57.845790;748;Florianópolis;Gustavo Lima;Fone ZetaAudio;Kevin Christin;masculino;cartão de crédito
2024-11-24 08:08:52.121014;749;Rio de Janeiro;Pedro Pereira;Notebook;Barry Lee;masculino;boleto
2024-11-24 10:15:00.012435;750;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Thomas Wilson;masculino;espécie
2024-11-24 11:04:54.811871;751;Florianópolis;Gustavo Lima;Fone ZetaAudio;Nancy Ulatowski;feminino;pix
2024-11-24 11:17:00.950096;752;Porto Alegre;Robson Souza;Fone ZetaAudio;Jeffrey Hill;masculino;pix
2024-11-24 14:37:58.844502;753;Rio de Janeiro;Pedro Pereira;Notebook;Timothy Doney;masculino;boleto
2024-11-25 07:07:57.258285;754;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Brandy Ceovantes;feminino;cartão de crédito
2024-11-25 07:58:00.951435;755;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Priscilla Pike;feminino;cartão de débito
2024-11-25 10:07:01.285649;756;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Eleanor Woods;feminino;cartão de débito
2024-11-26 07:37:52.072395;757;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Anthony Manfred;masculino;espécie
2024-11-26 13:01:54.008114;758;São Paulo;Lucas Pereira;Tablet ZetaPhone;Calvin Carasco;masculino;cartão de crédito
2024-11-26 13:16:53.840580;759;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Eliza Drake;feminino;espécie
2024-11-26 14:44:58.910521;760;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Shad Adderley;masculino;boleto
2024-11-27 06:26:00.910946;761;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Harriet Bybee;feminino;boleto
2024-11-27 09:51:00.965540;762;São Paulo;Lucas Pereira;Notebook;Zachary Martinez;masculino;espécie
2024-11-27 11:47:50.939055;763;Florianópolis;Gustavo Lima;Notebook;Darlene Gray;feminino;boleto
2024-11-27 11:52:54.978087;764;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Kenneth Olson;masculino;cartão de crédito
2024-11-27 12:29:49.625898;765;São Paulo;Ana Oliveira;Notebook;Phillip Brahler;masculino;espécie
2024-11-27 13:29:59.565121;766;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Jeffrey Jaye;masculino;pix
2024-11-28 05:03:53.782480;767;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;James Marvel;masculino;boleto
2024-11-28 07:02:52.693866;768;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Robert Watson;masculino;boleto
2024-11-28 08:17:55.253576;769;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Michael Lechner;masculino;espécie
2024-11-28 10:08:54.440952;770;São Paulo;Lucas Pereira;Tablet ZetaPhone;Robert Mccullough;masculino;cartão de crédito
2024-11-28 12:05:55.925144;771;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Clinton Beltron;masculino;pix
2024-11-28 12:11:53.723290;772;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Whitney Widener;feminino;cartão de crédito
2024-11-28 14:54:51.316425;773;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Wayne Willson;masculino;espécie
2024-11-29 06:57:59.646409;774;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Janet Maldonado;feminino;cartão de crédito
2024-11-29 07:45:57.086854;775;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Edward Forshee;masculino;cartão de crédito
2024-11-29 08:49:55.923883;776;São Paulo;Lucas Pereira;Tablet ZetaPhone;Kristen Vance;feminino;espécie
2024-11-29 11:47:50.971136;777;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Donna Depriest;feminino;cartão de crédito
2024-11-29 14:11:54.900851;778;Belo Horizonte;Fernanda;Tablet ZetaPhone;Lyle Norman;masculino;cartão de débito
2024-11-29 14:47:55.692768;779;Rio de Janeiro;Juliana Oliveira;Notebook;Jamal Makinen;masculino;cartão de débito
2024-11-30 07:38:58.657372;780;Belo Horizonte;Fernanda;Notebook;Sheila Sullivan;feminino;cartão de crédito
2024-11-30 09:59:52.612086;781;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Stephen Daniels;masculino;pix
2024-11-30 13:11:00.057710;782;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Melissa Castaneda;feminino;pix
2024-11-30 14:44:51.407860;783;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Lawrence Davis;masculino;boleto
2024-12-01 05:25:54.073762;784;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Gail Pults;feminino;pix
2024-12-01 07:35:58.049205;785;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Patricia Hayes;feminino;cartão de crédito
2024-12-01 08:56:51.669585;786;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Edward Edwards;masculino;cartão de crédito
2024-12-01 09:08:58.903725;787;Porto Alegre;Robson Souza;Tablet ZetaPhone;Aurora Bruce;feminino;cartão de débito
2024-12-01 13:08:58.438100;788;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Abby Ali;feminino;espécie
2024-12-02 07:42:50.024963;789;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Micheal Collins;masculino;cartão de débito
2024-12-02 09:59:54.539173;790;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Nathaniel Alvarez;masculino;cartão de crédito
2024-12-02 11:04:01.285983;791;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Nicholas Jeanlouis;masculino;espécie
2024-12-02 14:33:54.293079;792;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Theodore Green;masculino;pix
2024-12-02 14:52:50.739511;793;Belo Horizonte;Carlos Silva;Notebook;Rodney Billups;masculino;pix
2024-12-03 05:32:50.804693;794;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Edward Gonzales;masculino;boleto
2024-12-03 06:52:54.208353;795;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Cynthia Hayden;feminino;cartão de crédito
2024-12-03 07:22:58.368241;796;Porto Alegre;Robson Souza;Tablet ZetaPhone;Kristen Corea;feminino;pix
2024-12-03 07:41:01.025509;797;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Tracy Castillo;feminino;boleto
2024-12-03 11:07:56.282989;798;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Phyllis Mosty;feminino;cartão de crédito
2024-12-03 11:19:00.030546;799;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Jeffrey Schwandt;masculino;boleto
2024-12-03 11:41:54.491060;800;Rio de Janeiro;Pedro Pereira;Notebook;Margarita Lee;feminino;cartão de débito
2024-12-03 12:36:01.122577;801;Porto Alegre;Mário Silva;Tablet ZetaPhone;Reba Scelzo;feminino;boleto
2024-12-04 05:53:53.924646;802;Porto Alegre;Robson Souza;Tablet ZetaPhone;John Adler;masculino;cartão de crédito
2024-12-04 07:55:00.953653;803;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Marion Cooper;feminino;boleto
2024-12-04 13:23:49.772757;804;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Dominic Morris;masculino;cartão de crédito
2024-12-05 04:39:53.743898;805;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Ruth Musick;feminino;pix
2024-12-05 05:12:57.733671;806;São Paulo;Lucas Pereira;Tablet ZetaPhone;Monica Durham;feminino;cartão de débito
2024-12-05 05:19:52.121306;807;Porto Alegre;Mário Silva;Notebook;Lisa South;feminino;cartão de débito
2024-12-05 08:34:58.167046;808;Rio de Janeiro;Pedro Pereira;Notebook;Cassandra Erdman;feminino;espécie
2024-12-05 13:14:00.487369;809;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;George Spirer;masculino;cartão de débito
2024-12-05 14:27:55.067031;810;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Franklyn Ladouceur;masculino;boleto
2024-12-06 04:43:50.509822;811;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Warren Mccarville;masculino;cartão de crédito
2024-12-06 05:26:58.844038;812;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Sean Hansen;masculino;espécie
2024-12-06 06:31:56.866761;813;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Debra Middlebrook;feminino;cartão de crédito
2024-12-06 13:37:57.876123;814;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Leo Case;masculino;boleto
2024-12-06 14:48:50.785891;815;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Craig Redford;masculino;pix
2024-12-07 04:30:53.650287;816;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Brenda Milton;feminino;cartão de débito
2024-12-07 12:13:56.282414;817;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Reginald Aguilar;masculino;boleto
2024-12-07 12:17:53.887940;818;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Arlene Workman;feminino;cartão de débito
2024-12-08 06:03:59.769252;819;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Nancy Childers;feminino;espécie
2024-12-08 07:33:53.443732;820;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Nora Quillen;feminino;cartão de débito
2024-12-08 08:04:55.454231;821;Belo Horizonte;Carlos Silva;Fone ZetaAudio;John Krieger;masculino;boleto
2024-12-08 08:11:52.462370;822;Rio de Janeiro;Juliana Oliveira;Notebook;Kelly Bradstreet;feminino;pix
2024-12-08 09:09:59.384482;823;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Aletha Jencks;feminino;boleto
2024-12-09 05:04:50.167889;824;São Paulo;Lucas Pereira;Fone ZetaAudio;Mary Brown;feminino;espécie
2024-12-09 08:02:52.571691;825;Belo Horizonte;Carlos Silva;Smartwatch ZetaWatch;Denise Taylor;feminino;pix
2024-12-09 14:49:53.249462;826;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Arnold Santos;masculino;espécie
2024-12-09 14:51:50.567232;827;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Mildred Wolfe;feminino;cartão de débito
2024-12-10 04:33:56.271633;828;São Paulo;Ana Oliveira;Fone ZetaAudio;Victor Munoz;masculino;cartão de débito
2024-12-10 05:22:59.025626;829;Porto Alegre;Mário Silva;Notebook;Georgene Wood;feminino;pix
2024-12-10 09:33:59.543403;830;São Paulo;Lucas Pereira;Tablet ZetaPhone;Jeffery Wallace;masculino;boleto
2024-12-10 11:49:59.465457;831;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Robert Warren;masculino;cartão de crédito
2024-12-10 11:54:54.443154;832;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Katherine Kenkel;feminino;cartão de débito
2024-12-10 12:19:00.892013;833;São Paulo;Ana Oliveira;Tablet ZetaPhone;Edith Mcclellan;feminino;cartão de crédito
2024-12-10 14:27:50.571174;834;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Jennifer Triana;feminino;cartão de débito
2024-12-11 07:25:57.235899;835;Porto Alegre;Robson Souza;Tablet ZetaPhone;Kimberly Williams;feminino;cartão de débito
2024-12-11 11:31:52.333190;836;São Paulo;Ana Oliveira;Fone ZetaAudio;John Anderson;masculino;cartão de crédito
2024-12-11 12:14:55.738463;837;Belo Horizonte;Fernanda;Tablet ZetaPhone;William Dobiesz;masculino;cartão de débito
2024-12-11 12:35:52.978195;838;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Terry Mccray;masculino;cartão de crédito
2024-12-11 14:08:52.764454;839;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Betty Velasquez;feminino;cartão de crédito
2024-12-11 14:52:52.852084;840;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Molly Martin;feminino;espécie
2024-12-12 07:53:58.757606;841;Florianópolis;Jorge Ferreira;Notebook;David Walkingstick;masculino;espécie
2024-12-12 08:43:52.478617;842;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Audra Legendre;feminino;espécie
2024-12-12 10:14:50.940500;843;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Matthew Rudd;masculino;cartão de débito
2024-12-12 12:23:58.135155;844;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Mildred Mosley;feminino;cartão de débito
2024-12-12 13:45:56.238333;845;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Daniel Hoyle;masculino;boleto
2024-12-13 09:28:54.846205;846;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Mona Garland;feminino;espécie
2024-12-13 11:36:50.382739;847;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Matthew Sarwinski;masculino;pix
2024-12-13 11:48:55.087112;848;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Viviana Romero;feminino;espécie
2024-12-13 13:40:56.432990;849;Belo Horizonte;Fernanda;Notebook;Carlos Brooks;masculino;cartão de crédito
2024-12-13 13:53:53.031318;850;Belo Horizonte;Fernanda;Tablet ZetaPhone;Linda Kennedy;feminino;cartão de crédito
2024-12-13 14:02:53.865790;851;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Erica Bryson;feminino;boleto
2024-12-13 14:23:58.533597;852;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Freddy Johnson;masculino;cartão de crédito
2024-12-14 05:30:53.651166;853;São Paulo;Lucas Pereira;Fone ZetaAudio;Bonnie Pattee;feminino;cartão de crédito
2024-12-14 10:44:54.399383;854;Porto Alegre;Mário Silva;Tablet ZetaPhone;Florence Westerman;feminino;espécie
2024-12-14 13:18:56.272390;855;Belo Horizonte;Carlos Silva;Notebook;Antonio Scott;masculino;boleto
2024-12-15 05:45:54.989284;856;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;David Barnes;masculino;espécie
2024-12-15 10:02:53.553601;857;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;David Walker;masculino;pix
2024-12-15 13:45:56.482864;858;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Margeret Adams;feminino;pix
2024-12-15 14:33:49.622939;859;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Charles Reyna;masculino;pix
2024-12-16 05:33:55.600070;860;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Israel Liu;masculino;pix
2024-12-16 06:44:54.583866;861;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Theo Holstine;masculino;cartão de débito
2024-12-16 10:29:00.915517;862;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Harvey Bader;masculino;pix
2024-12-16 11:56:58.291438;863;São Paulo;Ana Oliveira;Notebook;Mary Thurman;feminino;cartão de débito
2024-12-16 13:03:54.885599;864;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Jonathan Sergio;masculino;espécie
2024-12-17 04:49:54.004677;865;Florianópolis;Gustavo Lima;Fone ZetaAudio;Jennifer Turnbull;feminino;cartão de crédito
2024-12-17 08:08:54.241581;866;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Alma Ross;feminino;cartão de crédito
2024-12-17 08:40:00.840795;867;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Catherine Leeds;feminino;pix
2024-12-17 11:01:55.215915;868;Belo Horizonte;Fernanda;Fone ZetaAudio;Sandra Turcotte;feminino;cartão de débito
2024-12-17 11:09:58.384907;869;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Jasper Isom;masculino;cartão de crédito
2024-12-17 11:56:52.937179;870;Florianópolis;Gustavo Lima;Notebook;Teresa Palmer;feminino;cartão de crédito
2024-12-18 04:58:54.425731;871;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Douglas Evans;masculino;boleto
2024-12-18 05:00:53.280461;872;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Leora Carter;feminino;cartão de crédito
2024-12-18 06:49:00.230381;873;São Paulo;Lucas Pereira;Notebook;James Jones;masculino;cartão de débito
2024-12-18 12:29:57.232419;874;Belo Horizonte;Carlos Silva;Fone ZetaAudio;Richard Nadeau;masculino;boleto
2024-12-19 08:48:00.695752;875;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;William Miller;masculino;espécie
2024-12-19 10:26:57.659581;876;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Billie Gabriel;feminino;boleto
2024-12-19 13:37:00.836866;877;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Tisha Culp;feminino;cartão de crédito
2024-12-19 14:11:50.948445;878;Porto Alegre;Robson Souza;Notebook;Shirley Ransome;feminino;espécie
2024-12-19 14:40:56.738790;879;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Joshua Ester;masculino;cartão de crédito
